"Record_type"	"Sampling_type"	"Landing_country"	"Vessel_flag_country"	"Year"	"Project"	"Trip_number"	"Station_number"	"Quarter"	"Month"	"Species"	"Sex"	"Catch_category"	"Landing_category"	"Comm_size_cat_scale"	"Comm_size_cat"	"Stock"	"Area"	"Statistical_rectangle"	"Subpolygon"	"Length_class"	"Age"	"Specimen_No"	"Length_code"	"Aging_method"	"Age_plus_group"	"Otolith_weight"	"Otolith_side"	"Weight"	"Maturity_staging"	"Maturity_scale"	"Maturity_stage"	"Trip_id"
"5557"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	190	3	"40"	"scm"	"OWR"	"-"	"-"	"-"	44	"Visual"	"1-8"	"4"	"24307"
"5558"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	190	5	"64"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"5"	"24307"
"5559"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	190	4	"39"	"scm"	"OWR"	"-"	"-"	"-"	45	"Visual"	"1-8"	"5"	"24307"
"5560"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	3	"80"	"scm"	"OWR"	"-"	"-"	"-"	48	"Visual"	"1-8"	"5"	"24307"
"5561"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	4	"26"	"scm"	"OWR"	"-"	"-"	"-"	49	"Visual"	"1-8"	"5"	"24307"
"5562"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	6	"81"	"scm"	"OWR"	"-"	"-"	"-"	55	"Visual"	"1-8"	"5"	"24307"
"5563"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	3	"79"	"scm"	"OWR"	"-"	"-"	"-"	58	"Visual"	"1-8"	"5"	"24307"
"5564"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	6	"45"	"scm"	"OWR"	"-"	"-"	"-"	52	"Visual"	"1-8"	"5"	"24307"
"5565"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	5	"46"	"scm"	"OWR"	"-"	"-"	"-"	51	"Visual"	"1-8"	"4"	"24307"
"5566"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	6	"61"	"scm"	"OWR"	"-"	"-"	"-"	50	"Visual"	"1-8"	"5"	"24307"
"5567"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	6	"47"	"scm"	"OWR"	"-"	"-"	"-"	50	"Visual"	"1-8"	"5"	"24307"
"5568"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	8	"52"	"scm"	"OWR"	"-"	"-"	"-"	53	"Visual"	"1-8"	"5"	"24307"
"5569"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	4	"98"	"scm"	"OWR"	"-"	"-"	"-"	53	"Visual"	"1-8"	"5"	"24307"
"5570"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	3	"69"	"scm"	"OWR"	"-"	"-"	"-"	53	"Visual"	"1-8"	"5"	"24307"
"5571"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	3	"20"	"scm"	"OWR"	"-"	"-"	"-"	51	"Visual"	"1-8"	"5"	"24307"
"5572"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	195	5	"92"	"scm"	"OWR"	"-"	"-"	"-"	52	"Visual"	"1-8"	"5"	"24307"
"5573"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	3	"55"	"scm"	"OWR"	"-"	"-"	"-"	48	"Visual"	"1-8"	"4"	"24307"
"5574"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	4	"5"	"scm"	"OWR"	"-"	"-"	"-"	52	"Visual"	"1-8"	"5"	"24307"
"5575"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	4	"67"	"scm"	"OWR"	"-"	"-"	"-"	61	"Visual"	"1-8"	"5"	"24307"
"5576"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	3	"90"	"scm"	"OWR"	"-"	"-"	"-"	48	"Visual"	"1-8"	"6"	"24307"
"5577"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	6	"49"	"scm"	"OWR"	"-"	"-"	"-"	51	"Visual"	"1-8"	"5"	"24307"
"5578"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	6	"41"	"scm"	"OWR"	"-"	"-"	"-"	58	"Visual"	"1-8"	"5"	"24307"
"5579"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	3	"1"	"scm"	"OWR"	"-"	"-"	"-"	60	"Visual"	"1-8"	"4"	"24307"
"5580"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	3	"23"	"scm"	"OWR"	"-"	"-"	"-"	51	"Visual"	"1-8"	"5"	"24307"
"5581"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	200	4	"71"	"scm"	"OWR"	"-"	"-"	"-"	59	"Visual"	"1-8"	"5"	"24307"
"5582"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	6	"100"	"scm"	"OWR"	"-"	"-"	"-"	62	"Visual"	"1-8"	"5"	"24307"
"5583"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	3	"94"	"scm"	"OWR"	"-"	"-"	"-"	61	"Visual"	"1-8"	"5"	"24307"
"5584"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	5	"62"	"scm"	"OWR"	"-"	"-"	"-"	64	"Visual"	"1-8"	"5"	"24307"
"5585"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	4	"87"	"scm"	"OWR"	"-"	"-"	"-"	55	"Visual"	"1-8"	"5"	"24307"
"5586"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	7	"57"	"scm"	"OWR"	"-"	"-"	"-"	61	"Visual"	"1-8"	"5"	"24307"
"5587"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	6	"8"	"scm"	"OWR"	"-"	"-"	"-"	75	"Visual"	"1-8"	"5"	"24307"
"5588"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	3	"70"	"scm"	"OWR"	"-"	"-"	"-"	67	"Visual"	"1-8"	"5"	"24307"
"5589"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	6	"93"	"scm"	"OWR"	"-"	"-"	"-"	53	"Visual"	"1-8"	"5"	"24307"
"5590"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	5	"78"	"scm"	"OWR"	"-"	"-"	"-"	63	"Visual"	"1-8"	"5"	"24307"
"5591"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	205	4	"2"	"scm"	"OWR"	"-"	"-"	"-"	62	"Visual"	"1-8"	"5"	"24307"
"5592"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	210	6	"10"	"scm"	"OWR"	"-"	"-"	"-"	69	"Visual"	"1-8"	"5"	"24307"
"5593"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	210	8	"30"	"scm"	"OWR"	"-"	"-"	"-"	57	"Visual"	"1-8"	"5"	"24307"
"5594"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	210	7	"50"	"scm"	"OWR"	"-"	"-"	"-"	57	"Visual"	"1-8"	"5"	"24307"
"5595"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	210	4	"65"	"scm"	"OWR"	"-"	"-"	"-"	59	"Visual"	"1-8"	"6"	"24307"
"5596"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	210	5	"17"	"scm"	"OWR"	"-"	"-"	"-"	74	"Visual"	"1-8"	"5"	"24307"
"5597"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	210	4	"31"	"scm"	"OWR"	"-"	"-"	"-"	58	"Visual"	"1-8"	"5"	"24307"
"5598"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	215	7	"37"	"scm"	"OWR"	"-"	"-"	"-"	73	"Visual"	"1-8"	"5"	"24307"
"5599"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	215	7	"13"	"scm"	"OWR"	"-"	"-"	"-"	96	"Visual"	"1-8"	"5"	"24307"
"5600"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	220	6	"9"	"scm"	"OWR"	"-"	"-"	"-"	72	"Visual"	"1-8"	"5"	"24307"
"5601"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	220	6	"35"	"scm"	"OWR"	"-"	"-"	"-"	86	"Visual"	"1-8"	"5"	"24307"
"5602"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	220	7	"88"	"scm"	"OWR"	"-"	"-"	"-"	88	"Visual"	"1-8"	"5"	"24307"
"5603"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	225	5	"34"	"scm"	"OWR"	"-"	"-"	"-"	83	"Visual"	"1-8"	"5"	"24307"
"5604"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	225	6	"29"	"scm"	"OWR"	"-"	"-"	"-"	86	"Visual"	"1-8"	"5"	"24307"
"5605"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	225	6	"6"	"scm"	"OWR"	"-"	"-"	"-"	78	"Visual"	"1-8"	"5"	"24307"
"5606"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	230	6	"25"	"scm"	"OWR"	"-"	"-"	"-"	91	"Visual"	"1-8"	"5"	"24307"
"5607"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	230	6	"7"	"scm"	"OWR"	"-"	"-"	"-"	79	"Visual"	"1-8"	"5"	"24307"
"5608"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	230	7	"11"	"scm"	"OWR"	"-"	"-"	"-"	100	"Visual"	"1-8"	"5"	"24307"
"5609"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	235	6	"19"	"scm"	"OWR"	"-"	"-"	"-"	95	"Visual"	"1-8"	"5"	"24307"
"5610"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	235	5	"51"	"scm"	"OWR"	"-"	"-"	"-"	104	"Visual"	"1-8"	"5"	"24307"
"5611"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	235	5	"24"	"scm"	"OWR"	"-"	"-"	"-"	95	"Visual"	"1-8"	"5"	"24307"
"5612"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	235	6	"33"	"scm"	"OWR"	"-"	"-"	"-"	89	"Visual"	"1-8"	"5"	"24307"
"5613"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	240	5	"99"	"scm"	"OWR"	"-"	"-"	"-"	94	"Visual"	"1-8"	"5"	"24307"
"5614"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	240	8	"27"	"scm"	"OWR"	"-"	"-"	"-"	91	"Visual"	"1-8"	"5"	"24307"
"5615"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	240	7	"38"	"scm"	"OWR"	"-"	"-"	"-"	92	"Visual"	"1-8"	"5"	"24307"
"5616"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	245	6	"42"	"scm"	"OWR"	"-"	"-"	"-"	111	"Visual"	"1-8"	"5"	"24307"
"5617"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	245	6	"77"	"scm"	"OWR"	"-"	"-"	"-"	121	"Visual"	"1-8"	"5"	"24307"
"5618"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	255	8	"43"	"scm"	"OWR"	"-"	"-"	"-"	119	"Visual"	"1-8"	"5"	"24307"
"5619"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2026"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	270	12	"76"	"scm"	"OWR"	"-"	"-"	"-"	139	"Visual"	"1-8"	"5"	"24307"
"5637"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	155	2	"19"	"scm"	"OWR"	"-"	"-"	"-"	27	"Visual"	"1-8"	"5"	"24333"
"5638"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	165	3	"43"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"5"	"24333"
"5639"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	165	2	"46"	"scm"	"OWR"	"-"	"-"	"-"	34	"Visual"	"1-8"	"6"	"24333"
"5640"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	165	2	"50"	"scm"	"OWR"	"-"	"-"	"-"	29	"Visual"	"1-8"	"5"	"24333"
"5641"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	165	2	"33"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"5"	"24333"
"5642"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	170	3	"6"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"5"	"24333"
"5643"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	170	5	"4"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"5"	"24333"
"5644"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	170	3	"9"	"scm"	"OWR"	"-"	"-"	"-"	33	"Visual"	"1-8"	"5"	"24333"
"5645"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	175	3	"1"	"scm"	"OWR"	"-"	"-"	"-"	39	"Visual"	"1-8"	"5"	"24333"
"5646"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	175	5	"41"	"scm"	"OWR"	"-"	"-"	"-"	38	"Visual"	"1-8"	"5"	"24333"
"5647"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	175	2	"12"	"scm"	"OWR"	"-"	"-"	"-"	36	"Visual"	"1-8"	"6"	"24333"
"5648"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	180	3	"5"	"scm"	"OWR"	"-"	"-"	"-"	46	"Visual"	"1-8"	"5"	"24333"
"5649"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	180	3	"25"	"scm"	"OWR"	"-"	"-"	"-"	43	"Visual"	"1-8"	"5"	"24333"
"5650"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	180	3	"47"	"scm"	"OWR"	"-"	"-"	"-"	46	"Visual"	"1-8"	"5"	"24333"
"5651"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	180	3	"22"	"scm"	"OWR"	"-"	"-"	"-"	40	"Visual"	"1-8"	"5"	"24333"
"5652"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"F"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	185	3	"11"	"scm"	"OWR"	"-"	"-"	"-"	42	"Visual"	"1-8"	"6"	"24333"
"5653"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	185	7	"45"	"scm"	"OWR"	"-"	"-"	"-"	48	"Visual"	"1-8"	"5"	"24333"
"5654"	"CA"	"M"	"SWE"	"SWE"	"2014"	"SWE-DCF"	"2027"	999	2	5	"Clupea harengus"	"M"	"LAN"	"HUC"	"-"	"-"	"her-2529+32(-GOR)"	"25"	"41G5"	"-"	185	2	"21"	"scm"	"OWR"	"-"	"-"	"-"	37	"Visual"	"1-8"	"6"	"24333"
